Image_No,age,gender,race,emotion,center_dist,space
92,27,male,asian,neutral,6.324555320336759,80.91346153846153
92,27,"{'male': 90.62587022781372, 'female': 9.374125301837921}","{'asian': 99.03261065483093, 'indian': 0.03335536166559905, 'black': 0.0013443389434542041, 'white': 0.38130164612084627, 'middle eastern': 0.0037420642911456525, 'latino hispanic': 0.5476385820657015}","{'angry': 0.48809642903506756, 'disgust': 0.0016159849110408686, 'fear': 3.6396611481904984, 'happy': 2.264769934117794, 'sad': 1.0239300318062305, 'surprise': 2.595013566315174, 'neutral': 89.98691439628601}",,
93,31,female,white,neutral,7.280109889280519,51.43589743589744
93,31,"{'male': 1.7579739053363852e-08, 'female': 100.0}","{'asian': 0.03912857791874558, 'indian': 0.07931365398690104, 'black': 0.002134049827873241, 'white': 81.20943903923035, 'middle eastern': 5.643342435359955, 'latino hispanic': 13.026641309261322}","{'angry': 0.0002718192263273522, 'disgust': 5.350513809787572e-07, 'fear': 31.13851249217987, 'happy': 0.16080171335488558, 'sad': 0.6057881750166416, 'surprise': 0.004743258978123777, 'neutral': 68.08987855911255}",,
94,22,female,white,happy,119.00420160649793,44.89629629629629
94,22,"{'male': 0.26587105821818113, 'female': 99.73413348197937}","{'asian': 2.8751514852046967, 'indian': 4.0536779910326, 'black': 0.6284045055508614, 'white': 41.732257604599, 'middle eastern': 16.365842521190643, 'latino hispanic': 34.344667196273804}","{'angry': 1.0158199816942215, 'disgust': 0.013978198694530874, 'fear': 0.16705503221601248, 'happy': 68.00577640533447, 'sad': 1.3888903893530369, 'surprise': 0.30465968884527683, 'neutral': 29.10381853580475}",,
95,31,female,white,happy,5.8309518948453,94.41111111111111
95,31,"{'male': 0.0006591809778910829, 'female': 99.99934434890747}","{'asian': 0.21874310914427042, 'indian': 0.24704786483198404, 'black': 0.03593868750613183, 'white': 75.0148594379425, 'middle eastern': 7.068470120429993, 'latino hispanic': 17.414940893650055}","{'angry': 2.6499899557602626e-06, 'disgust': 5.607495085211892e-13, 'fear': 1.7258555192608268e-06, 'happy': 99.1841555614286, 'sad': 3.6796400469959004e-05, 'surprise': 0.014727322258895963, 'neutral': 0.8010696596122194}",,
96,33,male,black,happy,10.44030650891055,80.82359813084112
96,33,"{'male': 94.9042558670044, 'female': 5.095749348402023}","{'asian': 7.468921391303622, 'indian': 3.589376276098268, 'black': 84.0174546252164, 'white': 0.3266621808580864, 'middle eastern': 0.27964594112461455, 'latino hispanic': 4.317940656420031}","{'angry': 2.2241118758387493, 'disgust': 0.023560186622526444, 'fear': 2.6865591965054985, 'happy': 43.86888109856135, 'sad': 24.283626632906593, 'surprise': 0.06481699333366713, 'neutral': 26.84844892313772}",,
97,28,female,white,happy,21.0,73.78387291815534
97,28,"{'male': 0.2274145372211933, 'female': 99.77259039878845}","{'asian': 8.287376910448074, 'indian': 0.5009001586586237, 'black': 0.10034635197371244, 'white': 70.94820141792297, 'middle eastern': 6.924007833003998, 'latino hispanic': 13.239169120788574}","{'angry': 0.0004815077318198746, 'disgust': 3.73736791514645e-08, 'fear': 0.00036944961721019354, 'happy': 97.60087728500366, 'sad': 0.015651615103706717, 'surprise': 0.3079595975577831, 'neutral': 2.0746583119034767}",,
98,30,female,asian,happy,23.40939982143925,47.36731843575419
98,30,"{'male': 3.218042105436325, 'female': 96.78195714950562}","{'asian': 51.028287410736084, 'indian': 11.648683995008469, 'black': 4.1640505194664, 'white': 9.726903587579727, 'middle eastern': 4.355568066239357, 'latino hispanic': 19.076505303382874}","{'angry': 0.0141988007549413, 'disgust': 0.0006152339122490681, 'fear': 0.0074861393755887825, 'happy': 78.48011723042234, 'sad': 0.1962894690805357, 'surprise': 0.199742557279322, 'neutral': 21.10155201563549}",,
99,39,female,white,happy,6.708203932499369,64.48905109489051
99,39,"{'male': 0.2506915479898453, 'female': 99.74931478500366}","{'asian': 0.4831388592720032, 'indian': 0.9013642556965351, 'black': 0.07767584756948054, 'white': 69.43042278289795, 'middle eastern': 17.678843438625336, 'latino hispanic': 11.428556591272354}","{'angry': 6.734668431818136e-05, 'disgust': 1.401039395609871e-07, 'fear': 0.0038046669942559674, 'happy': 90.84112048149109, 'sad': 0.0006029159067111323, 'surprise': 0.3380109090358019, 'neutral': 8.816391974687576}",,
100,36,male,white,neutral,20.024984394500787,78.89
100,36,"{'male': 99.60883855819702, 'female': 0.39115967229008675}","{'asian': 0.8785771206021309, 'indian': 0.2599393483251333, 'black': 0.05020714597776532, 'white': 85.59350967407227, 'middle eastern': 4.791726917028427, 'latino hispanic': 8.426043391227722}","{'angry': 4.5285724103450775, 'disgust': 0.0012435700227797497, 'fear': 4.798135161399841, 'happy': 0.040425287443213165, 'sad': 8.249986916780472, 'surprise': 0.0030671497370349243, 'neutral': 82.3785662651062}",,
101,32,female,white,happy,3.6055512754639896,60.12499999999999
101,32,"{'male': 0.06832985091023147, 'female': 99.93166923522949}","{'asian': 0.5751927848905325, 'indian': 0.3633557353168726, 'black': 0.033866974990814924, 'white': 86.21271252632141, 'middle eastern': 6.768129765987396, 'latino hispanic': 6.046744808554649}","{'angry': 0.00030849198537907796, 'disgust': 4.3665812204116486e-12, 'fear': 2.700461410043431e-07, 'happy': 99.98664855957031, 'sad': 0.00017497482076578308, 'surprise': 0.0010367988579673693, 'neutral': 0.011829130380647257}",,
102,31,male,white,happy,8.602325267042627,42.8375
102,31,"{'male': 99.77582693099976, 'female': 0.22416443098336458}","{'asian': 0.0011042507797976023, 'indian': 0.00028828721396456864, 'black': 7.497866241810845e-06, 'white': 99.51640960671959, 'middle eastern': 0.19648227614803768, 'latino hispanic': 0.2857074777458595}","{'angry': 0.028018682066918068, 'disgust': 0.0018051039327487317, 'fear': 0.9193777873363749, 'happy': 98.69816914818655, 'sad': 0.10287526467066828, 'surprise': 0.08207823451979643, 'neutral': 0.1676702555624836}",,
103,32,female,asian,neutral,2.23606797749979,95.05841121495328
103,32,"{'male': 0.02145008329534903, 'female': 99.97854828834534}","{'asian': 95.15576958656311, 'indian': 0.9583656676113605, 'black': 0.019296469690743834, 'white': 0.5143755581229925, 'middle eastern': 0.028594397008419037, 'latino hispanic': 3.323604166507721}","{'angry': 3.2384449683693033, 'disgust': 0.00027790958321300644, 'fear': 5.284767540381404, 'happy': 0.1468635368154071, 'sad': 5.414386788868117, 'surprise': 0.003389220930435825, 'neutral': 85.91186916302854}",,
104,41,male,white,neutral,5.0,48.724632656870845
104,41,"{'male': 99.98291730880737, 'female': 0.017080926045309752}","{'asian': 4.19587831146373e-07, 'indian': 1.2795125847731015e-06, 'black': 3.750047147810243e-09, 'white': 99.93712306022644, 'middle eastern': 0.035182558349333704, 'latino hispanic': 0.027695417520590127}","{'angry': 14.367097616195679, 'disgust': 3.867716316108272e-05, 'fear': 0.0006722000307490816, 'happy': 20.711936056613922, 'sad': 0.8659128099679947, 'surprise': 0.00043338000068615656, 'neutral': 64.05391097068787}",,
105,24,male,black,happy,10.04987562112089,40.37563184246461
105,24,"{'male': 99.99992847442627, 'female': 6.985833920225559e-05}","{'asian': 29.09084433858659, 'indian': 8.764956668910783, 'black': 43.25361509642691, 'white': 2.155899943763014, 'middle eastern': 1.2549756842837145, 'latino hispanic': 15.479708640558043}","{'angry': 1.4524346348721224, 'disgust': 3.2159501447303976e-05, 'fear': 0.006853174183325567, 'happy': 86.54025357481795, 'sad': 0.2094122331545075, 'surprise': 0.0026093006981625323, 'neutral': 11.788403327655395}",,
106,32,female,asian,happy,9.848857801796104,64.36607429857189
106,32,"{'male': 0.00010924818525381852, 'female': 99.9998927116394}","{'asian': 59.42942500114441, 'indian': 0.33113230019807816, 'black': 0.09570776601321995, 'white': 32.63424038887024, 'middle eastern': 1.2907641008496284, 'latino hispanic': 6.218734011054039}","{'angry': 6.092548161873367e-11, 'disgust': 2.8574792890508394e-20, 'fear': 8.387294485612426e-13, 'happy': 99.99212622595586, 'sad': 1.1851298644199038e-10, 'surprise': 2.0605020074863748e-05, 'neutral': 0.007855314938575175}",,
107,31,male,asian,neutral,5.0,89.8572884811417
107,31,"{'male': 88.6182427406311, 'female': 11.381756514310837}","{'asian': 71.92099094390869, 'indian': 0.29047788120806217, 'black': 0.22199274972081184, 'white': 22.41136133670807, 'middle eastern': 1.4129353687167168, 'latino hispanic': 3.7422481924295425}","{'angry': 0.00013534438494389178, 'disgust': 6.218049079104171e-10, 'fear': 0.0029415257813525386, 'happy': 0.0075712283432949334, 'sad': 0.31050576362758875, 'surprise': 2.14329975989358e-07, 'neutral': 99.6788501739502}",,
108,32,male,white,happy,1164.0017182117901,52.653467386377685
108,32,"{'male': 99.99997615814209, 'female': 2.8777967031601293e-05}","{'asian': 0.007930860738269985, 'indian': 0.22355541586875916, 'black': 0.004867541792918928, 'white': 55.40991425514221, 'middle eastern': 33.06029140949249, 'latino hispanic': 11.293435841798782}","{'angry': 0.0005294400895740052, 'disgust': 3.350598688286187e-13, 'fear': 0.00011000472087222933, 'happy': 99.92737769647704, 'sad': 2.922918614837176e-05, 'surprise': 0.060765163636738874, 'neutral': 0.011185827982512294}",,
109,32,male,white,happy,15.03329637837291,76.56888888888889
109,32,"{'male': 94.80752944946289, 'female': 5.1924727857112885}","{'asian': 1.9271228462457657, 'indian': 0.24866932071745396, 'black': 0.0390245346352458, 'white': 74.69801306724548, 'middle eastern': 7.3470525443553925, 'latino hispanic': 15.740114450454712}","{'angry': 3.805447561848097e-06, 'disgust': 1.5968054728761793e-16, 'fear': 0.00011027805815245558, 'happy': 99.99470114676363, 'sad': 3.0880174925881096e-06, 'surprise': 1.9541547323785694e-07, 'neutral': 0.005180996176515478}",,
110,27,male,asian,angry,30.01666203960727,44.43489583333333
110,27,"{'male': 99.81986880302429, 'female': 0.18013633089140058}","{'asian': 86.14419267842857, 'indian': 1.6544131452544755, 'black': 0.08446584845741409, 'white': 8.001862257497041, 'middle eastern': 0.6373633802099967, 'latino hispanic': 3.477698149955493}","{'angry': 47.85131812095642, 'disgust': 0.0025078141334233806, 'fear': 10.284525156021118, 'happy': 0.048377522034570575, 'sad': 3.7210147827863693, 'surprise': 0.05399677320383489, 'neutral': 38.038262724876404}",,
111,32,female,asian,fear,1.4142135623730951,98.79743303571429
111,32,"{'male': 0.004701116995420307, 'female': 99.9953031539917}","{'asian': 66.68743888660902, 'indian': 0.8256487109153694, 'black': 0.16641827360798558, 'white': 23.735842033376816, 'middle eastern': 1.776355238339617, 'latino hispanic': 6.8082999770820125}","{'angry': 12.844558825764587, 'disgust': 0.020638698836208065, 'fear': 54.85729306085664, 'happy': 6.5293532031389, 'sad': 8.965953228828504, 'surprise': 3.7106125033266846, 'neutral': 13.07158995101392}",,
112,49,male,white,neutral,11.180339887498949,43.52113560705986
112,49,"{'male': 99.99938011169434, 'female': 0.00061681162151217}","{'asian': 0.01191911578644067, 'indian': 0.007413745333906263, 'black': 0.00013478168057190487, 'white': 97.73246645927429, 'middle eastern': 1.3567759655416012, 'latino hispanic': 0.8912945166230202}","{'angry': 0.43610655702650547, 'disgust': 4.4674294485957944e-05, 'fear': 12.122365832328796, 'happy': 0.00099406715889927, 'sad': 33.46158266067505, 'surprise': 9.139052536966119e-06, 'neutral': 53.978896141052246}",,
113,37,male,white,neutral,3.6055512754639896,82.74739583333334
113,37,"{'male': 84.15137529373169, 'female': 15.84862619638443}","{'asian': 29.644574501787098, 'indian': 0.4608618370212219, 'black': 0.14647086791147995, 'white': 54.21573246811226, 'middle eastern': 3.415907750481829, 'latino hispanic': 12.116450793531584}","{'angry': 0.00011714481356247688, 'disgust': 1.2992958457626833e-09, 'fear': 0.004369249497643732, 'happy': 0.003981605803458446, 'sad': 0.15156384846179505, 'surprise': 2.2877041975895376e-07, 'neutral': 99.83996750831992}",,
114,32,male,white,happy,39.05124837953328,43.02721088435374
114,32,"{'male': 99.93509650230408, 'female': 0.06489988882094622}","{'asian': 2.311524473246995, 'indian': 0.3563313553012782, 'black': 0.061706230837481515, 'white': 74.67562262110441, 'middle eastern': 12.533675130167587, 'latino hispanic': 10.061135433776922}","{'angry': 25.475998251199616, 'disgust': 0.05911699615743733, 'fear': 17.65309677440505, 'happy': 56.16808272409932, 'sad': 0.49044939818676697, 'surprise': 0.1287548646706262, 'neutral': 0.0245061513906286}",,
115,32,female,white,neutral,140.05713120009278,70.27099185689494
115,32,"{'male': 1.032452203730827e-05, 'female': 99.99998807907104}","{'asian': 0.0007143622497096658, 'indian': 0.0038417609175667167, 'black': 1.6069121500095207e-05, 'white': 94.21516060829163, 'middle eastern': 3.43109630048275, 'latino hispanic': 2.3491738364100456}","{'angry': 0.003613308217609301, 'disgust': 2.7819030412601364e-08, 'fear': 9.32944118976593, 'happy': 41.978052258491516, 'sad': 0.04167708975728601, 'surprise': 0.049587804824113846, 'neutral': 48.597630858421326}",,
116,33,male,white,sad,25.01999200639361,37.99385749385749
116,33,"{'male': 84.35528874397278, 'female': 15.644711256027222}","{'asian': 0.02999592040248419, 'indian': 0.06341772212882672, 'black': 0.009695612542761111, 'white': 90.57608359145122, 'middle eastern': 6.047239551277214, 'latino hispanic': 3.2735600890445604}","{'angry': 1.4945317989617832e-14, 'disgust': 0.0, 'fear': 4.227790007520285e-16, 'happy': 2.506985706506061e-16, 'sad': 100.0, 'surprise': 0.0, 'neutral': 1.6920938608611102e-09}",,
117,30,male,white,surprise,42.190046219457976,40.10416666666667
117,30,"{'male': 98.82988929748535, 'female': 1.170104555785656}","{'asian': 0.00019140906037517578, 'indian': 0.00017642948847649946, 'black': 2.999304095112523e-06, 'white': 99.63250158026824, 'middle eastern': 0.2120928033943655, 'latino hispanic': 0.15503506634593406}","{'angry': 0.04031933203805238, 'disgust': 14.62104618549347, 'fear': 13.284577429294586, 'happy': 0.06613085279241204, 'sad': 0.0007485461082978873, 'surprise': 71.97205424308777, 'neutral': 0.015124774654395878}",,
118,36,female,white,neutral,4.0,78.45777777777778
118,36,"{'male': 0.1816741656512022, 'female': 99.81831908226013}","{'asian': 0.31477313927285205, 'indian': 0.265726275729981, 'black': 0.013162479330974301, 'white': 81.53012615083145, 'middle eastern': 9.697021878120676, 'latino hispanic': 8.179181584217359}","{'angry': 13.601449131965637, 'disgust': 0.035815348383039236, 'fear': 12.413623183965683, 'happy': 5.649266764521599, 'sad': 21.395757794380188, 'surprise': 0.3176291473209858, 'neutral': 46.58645689487457}",,
119,32,female,black,happy,2.23606797749979,96.68444444444444
119,32,"{'male': 0.23090587928891182, 'female': 99.76909160614014}","{'asian': 34.55411195755005, 'indian': 6.238202750682831, 'black': 54.074716567993164, 'white': 0.16858992166817188, 'middle eastern': 0.07144437404349446, 'latino hispanic': 4.892933368682861}","{'angry': 1.1357197127193075e-08, 'disgust': 6.957143394569588e-22, 'fear': 6.315277754952511e-13, 'happy': 100.0, 'sad': 6.39073627350939e-08, 'surprise': 8.535840784196225e-09, 'neutral': 1.943627836453743e-06}",,
120,34,female,white,happy,20.024984394500787,80.64583333333334
120,34,"{'male': 0.007851915870560333, 'female': 99.9921441078186}","{'asian': 7.54022354595947e-07, 'indian': 1.390830218395969e-06, 'black': 2.048568431596997e-08, 'white': 99.9277770605353, 'middle eastern': 0.02292783337434505, 'latino hispanic': 0.04928726697455144}","{'angry': 1.0475253774345263e-14, 'disgust': 1.4087368529323613e-25, 'fear': 7.09547493804644e-18, 'happy': 99.99986290930885, 'sad': 1.6714212035629346e-13, 'surprise': 1.2108222702317546e-06, 'neutral': 0.0001360572436321013}",,
121,28,female,white,happy,16.970562748477143,56.90666666666667
121,28,"{'male': 0.05853507900610566, 'female': 99.94146823883057}","{'asian': 1.6247653439501133, 'indian': 0.01684599219881324, 'black': 0.001981612995102286, 'white': 91.71978781937288, 'middle eastern': 1.5503464259413735, 'latino hispanic': 5.086272885577254}","{'angry': 7.306960592146083e-08, 'disgust': 3.7713404617481104e-21, 'fear': 1.396693226568893e-11, 'happy': 100.0, 'sad': 2.5177741293756772e-11, 'surprise': 3.915280544219968e-06, 'neutral': 8.109682703150156e-07}",,
122,29,male,white,sad,1.0,74.16888888888889
122,29,"{'male': 91.92769527435303, 'female': 8.072306960821152}","{'asian': 1.1300252750515938, 'indian': 0.6364107131958008, 'black': 0.049210217548534274, 'white': 73.06038737297058, 'middle eastern': 13.623909652233124, 'latino hispanic': 11.500056087970734}","{'angry': 0.0012089911629437758, 'disgust': 7.971553133213627e-07, 'fear': 6.415402869534151, 'happy': 0.0013017820759822095, 'sad': 93.58166532735046, 'surprise': 3.5891595458103255e-05, 'neutral': 0.0003774575139012893}",,
123,32,female,white,happy,13.92838827718412,72.96875
123,32,"{'male': 8.358284731002641e-05, 'female': 99.99991655349731}","{'asian': 0.1275593374518655, 'indian': 0.2384809220794393, 'black': 0.006418559879099794, 'white': 76.02598524248512, 'middle eastern': 10.598130410798216, 'latino hispanic': 13.003427565302108}","{'angry': 4.293471178584696e-06, 'disgust': 2.2721913326556598e-10, 'fear': 5.06570188463229e-05, 'happy': 98.96565675735474, 'sad': 0.00030611365673394175, 'surprise': 0.008807972335489467, 'neutral': 1.0251734405755997}",,
124,31,male,white,happy,14.142135623730951,45.62962962962963
124,31,"{'male': 99.99997615814209, 'female': 2.720003919876035e-05}","{'asian': 9.577855735187768e-05, 'indian': 0.0007410477337543853, 'black': 9.052288874045189e-06, 'white': 98.05400967597961, 'middle eastern': 1.089401077479124, 'latino hispanic': 0.855749286711216}","{'angry': 1.9578859701421287e-07, 'disgust': 7.350414711537748e-14, 'fear': 5.6680519214826976e-08, 'happy': 98.80316846389583, 'sad': 1.7960884340104273e-05, 'surprise': 0.006778451319617112, 'neutral': 1.190038841369083}",,
125,34,female,white,happy,10.295630140987,82.39568094740508
125,34,"{'male': 8.728361535759177e-05, 'female': 99.99991655349731}","{'asian': 0.08746866890973859, 'indian': 0.2827176759894297, 'black': 0.027362584836041023, 'white': 67.70025299192983, 'middle eastern': 13.784077095036334, 'latino hispanic': 18.118121809847462}","{'angry': 2.9202667031508894e-12, 'disgust': 3.7240048631303236e-22, 'fear': 3.379627048831176e-14, 'happy': 99.99505281448364, 'sad': 7.667508257003589e-12, 'surprise': 3.3043946245925326e-06, 'neutral': 0.004941406587022357}",,
126,27,male,white,happy,133.01503674397117,46.0684487553727
126,27,"{'male': 99.82500672340393, 'female': 0.17499434761703014}","{'asian': 0.05074279638480203, 'indian': 0.055118569457136925, 'black': 0.0020650605353435955, 'white': 90.06242633610086, 'middle eastern': 4.439210675860724, 'latino hispanic': 5.390437589935969}","{'angry': 7.451542810849724e-17, 'disgust': 7.559742185287211e-24, 'fear': 5.075645420457647e-15, 'happy': 99.9981164932251, 'sad': 7.209834400508097e-11, 'surprise': 2.440740318188084e-10, 'neutral': 0.0018833614376490004}",,
127,26,male,asian,happy,2.8284271247461903,89.54081632653062
127,26,"{'male': 99.65736865997314, 'female': 0.34263264387845993}","{'asian': 45.10674476623535, 'indian': 9.843414276838303, 'black': 4.004146158695221, 'white': 11.293990164995193, 'middle eastern': 6.486675143241882, 'latino hispanic': 23.26502650976181}","{'angry': 0.004061382666047188, 'disgust': 5.913278219823134e-07, 'fear': 0.010025613170945313, 'happy': 79.10111421949352, 'sad': 0.039365788124883956, 'surprise': 11.679996501207143, 'neutral': 9.165438065853003}",,
128,26,female,white,happy,3.6055512754639896,95.36
128,26,"{'male': 0.022967177210375667, 'female': 99.97703433036804}","{'asian': 0.8404758758842945, 'indian': 0.7673667278140783, 'black': 0.036290017305873334, 'white': 49.41605031490326, 'middle eastern': 8.15461277961731, 'latino hispanic': 40.785202383995056}","{'angry': 0.09345438497871042, 'disgust': 3.0157416077560955e-06, 'fear': 0.15555593891892566, 'happy': 99.21767124919042, 'sad': 0.12246149994891882, 'surprise': 0.03135172509306966, 'neutral': 0.37949415987799645}",,
129,27,male,black,neutral,26.019223662515373,44.118360417171964
129,27,"{'male': 99.96395111083984, 'female': 0.03604315861593932}","{'asian': 0.6363288965076208, 'indian': 0.2139649586752057, 'black': 99.11460280418396, 'white': 0.00039693841245025396, 'middle eastern': 0.00014646119552708114, 'latino hispanic': 0.0345530774211511}","{'angry': 16.67889505624771, 'disgust': 4.283221528567083e-05, 'fear': 0.05407265271060169, 'happy': 19.067566096782684, 'sad': 28.768450021743774, 'surprise': 0.002280701846757438, 'neutral': 35.42868793010712}",,
130,28,male,white,happy,2.23606797749979,38.072916666666664
130,28,"{'male': 98.82539510726929, 'female': 1.1746055446565151}","{'asian': 0.21576117724180222, 'indian': 0.39153690449893475, 'black': 0.02537792024668306, 'white': 77.55308151245117, 'middle eastern': 15.914428234100342, 'latino hispanic': 5.899820104241371}","{'angry': 0.25251221377402544, 'disgust': 0.021831310004927218, 'fear': 0.7315299939364195, 'happy': 75.48694014549255, 'sad': 1.9140899181365967, 'surprise': 1.3256015256047249, 'neutral': 20.267494022846222}",,
131,32,male,asian,fear,21.095023109728988,83.69777777777779
131,32,"{'male': 88.65804672241211, 'female': 11.34195625782013}","{'asian': 66.12040400505066, 'indian': 0.39918734692037106, 'black': 0.2896343357861042, 'white': 27.279353141784668, 'middle eastern': 3.403129056096077, 'latino hispanic': 2.5082865729928017}","{'angry': 6.585484498956588e-07, 'disgust': 3.770821724103673e-14, 'fear': 98.99005281806622, 'happy': 0.02171084019726845, 'sad': 0.03130728810311563, 'surprise': 0.9376847371679231, 'neutral': 0.019254229231310396}",,
132,36,male,white,happy,2.0,95.625
132,36,"{'male': 97.2022294998169, 'female': 2.7977650985121727}","{'asian': 22.303520143032074, 'indian': 4.795017838478088, 'black': 2.947911247611046, 'white': 40.08466303348541, 'middle eastern': 12.220391631126404, 'latino hispanic': 17.648495733737946}","{'angry': 2.0364989132090093e-06, 'disgust': 1.3700617792176341e-11, 'fear': 0.002766334893107818, 'happy': 99.98390078448658, 'sad': 0.0020400765913095344, 'surprise': 0.010974182004432797, 'neutral': 0.00032134039070966887}",,
133,23,male,white,happy,12.165525060596437,79.4205298013245
133,23,"{'male': 99.9984860420227, 'female': 0.001515652911621146}","{'asian': 1.7474975777531654e-05, 'indian': 0.002385771040280815, 'black': 3.2551721318441196e-06, 'white': 88.89850378036499, 'middle eastern': 9.929519891738892, 'latino hispanic': 1.1695722118020058}","{'angry': 0.02433418558211997, 'disgust': 3.439666051985313e-08, 'fear': 0.005905360012548044, 'happy': 64.45627808570862, 'sad': 0.004884075315203518, 'surprise': 0.00018848751324185287, 'neutral': 35.5084091424942}",,
134,30,female,white,happy,12.041594578792294,65.55238589211618
134,30,"{'male': 0.6008731201291084, 'female': 99.39911961555481}","{'asian': 3.278426080942154, 'indian': 2.4574916809797287, 'black': 1.056492980569601, 'white': 47.56828546524048, 'middle eastern': 12.555617094039917, 'latino hispanic': 33.08368921279907}","{'angry': 2.721137551398023e-09, 'disgust': 1.663739783962226e-10, 'fear': 1.9000218287601456e-06, 'happy': 99.99760389328003, 'sad': 4.53657058585577e-06, 'surprise': 9.214796392598146e-06, 'neutral': 0.0023823104129405692}",,
135,30,male,asian,happy,1.4142135623730951,94.23076923076923
135,30,"{'male': 99.99808073043823, 'female': 0.0019137109120492823}","{'asian': 56.19365572929382, 'indian': 12.395287305116653, 'black': 5.766909196972847, 'white': 3.0452126637101173, 'middle eastern': 2.034284360706806, 'latino hispanic': 20.564651489257812}","{'angry': 0.002601794221845921, 'disgust': 2.4665833611714483e-10, 'fear': 1.8298908344149822e-05, 'happy': 99.67631101608276, 'sad': 0.0008657677426526789, 'surprise': 0.00955193827394396, 'neutral': 0.31064890790730715}",,
136,42,male,white,neutral,135.16286472252648,34.058479532163744
136,42,"{'male': 99.98348951339722, 'female': 0.016505316307302564}","{'asian': 0.03413604747558564, 'indian': 0.03252876243676842, 'black': 0.000507079160830581, 'white': 89.90233660908501, 'middle eastern': 5.4239922256479, 'latino hispanic': 4.606500463902895}","{'angry': 1.0428869856814045e-07, 'disgust': 8.789864825297347e-23, 'fear': 7.531209593604859e-13, 'happy': 0.007107658046502405, 'sad': 4.218513390875171e-06, 'surprise': 1.0066527450906665e-14, 'neutral': 99.9928832062622}",,
137,29,male,asian,happy,26.076809620810597,35.41465766634523
137,29,"{'male': 99.87420439720154, 'female': 0.1257947296835482}","{'asian': 26.926150688391843, 'indian': 8.64058853500026, 'black': 7.964160088996876, 'white': 19.203399812769913, 'middle eastern': 14.528897162807326, 'latino hispanic': 22.736798496627987}","{'angry': 0.004431730684813552, 'disgust': 3.4058478640684675e-07, 'fear': 7.900209961466026e-05, 'happy': 97.73851063984506, 'sad': 0.05516174639509661, 'surprise': 2.0874702853608095e-05, 'neutral': 2.2017852572458674}",,
138,35,female,white,happy,5.0,93.33333333333333
138,35,"{'male': 0.0006900964308442781, 'female': 99.9993085861206}","{'asian': 1.3602577149868011, 'indian': 1.035156287252903, 'black': 0.06371205672621727, 'white': 72.22373485565186, 'middle eastern': 12.858293950557709, 'latino hispanic': 12.458841502666473}","{'angry': 1.57454119187328e-09, 'disgust': 7.185730703996831e-20, 'fear': 1.7085001829627612e-12, 'happy': 99.9452292919159, 'sad': 7.966100001866039e-09, 'surprise': 2.702433610224375e-07, 'neutral': 0.05477112717926502}",,
139,35,female,white,happy,26.076809620810597,63.654008438818565
139,35,"{'male': 0.0032528711017221212, 'female': 99.99674558639526}","{'asian': 3.0255574756665737e-05, 'indian': 1.716813358143554e-05, 'black': 7.314276406766851e-08, 'white': 99.77093935012817, 'middle eastern': 0.08952065254561603, 'latino hispanic': 0.13949450803920627}","{'angry': 7.905009112574302e-10, 'disgust': 6.6827862131155e-15, 'fear': 2.3805166415565363e-12, 'happy': 99.98778104782104, 'sad': 2.14100404072326e-08, 'surprise': 1.608329358582239e-07, 'neutral': 0.012220209464430809}",,
140,38,male,white,sad,85.05292469985969,44.376770538243626
140,38,"{'male': 96.01088166236877, 'female': 3.9891213178634644}","{'asian': 3.31229530274868, 'indian': 2.9238926246762276, 'black': 0.9459463879466057, 'white': 55.37680983543396, 'middle eastern': 24.27808791399002, 'latino hispanic': 13.162970542907715}","{'angry': 7.309775799512863, 'disgust': 1.7162058441044792e-05, 'fear': 10.774800926446915, 'happy': 3.4921810030937195, 'sad': 75.21652579307556, 'surprise': 1.5325475999361515e-06, 'neutral': 3.206704929471016}",,
141,34,male,white,neutral,7.0,87.23714953271028
141,34,"{'male': 99.86293315887451, 'female': 0.13707216130569577}","{'asian': 0.19526828546077013, 'indian': 0.30620857141911983, 'black': 0.014715403085574508, 'white': 70.28247714042664, 'middle eastern': 9.134934842586517, 'latino hispanic': 20.066392421722412}","{'angry': 0.30870954506099224, 'disgust': 1.2492394674268326e-06, 'fear': 0.010759448923636228, 'happy': 0.3082656068727374, 'sad': 1.2784750200808048, 'surprise': 0.0024201892301789485, 'neutral': 98.09136986732483}",,
142,22,female,white,happy,46.04345773288535,44.20601851851852
142,22,"{'male': 0.9482161141932011, 'female': 99.0517795085907}","{'asian': 2.144479379057884, 'indian': 0.7136062253266573, 'black': 0.2966319676488638, 'white': 52.15778946876526, 'middle eastern': 8.64439308643341, 'latino hispanic': 36.04310154914856}","{'angry': 0.0004170773536316119, 'disgust': 1.74950649522998e-06, 'fear': 0.0005220746061240789, 'happy': 88.7910008430481, 'sad': 0.028416610439307988, 'surprise': 0.3079216927289963, 'neutral': 10.87171584367752}",,
143,35,male,white,happy,21.93171219946131,53.486394557823125
143,35,"{'male': 99.57965612411499, 'female': 0.4203404765576124}","{'asian': 10.624690353870392, 'indian': 4.773183912038803, 'black': 3.4920744597911835, 'white': 41.05173349380493, 'middle eastern': 17.436693608760834, 'latino hispanic': 22.621621191501617}","{'angry': 0.17846623668447137, 'disgust': 1.9992015154457476e-05, 'fear': 0.1713592908345163, 'happy': 87.44513988494873, 'sad': 12.178225815296173, 'surprise': 0.00027274647891317727, 'neutral': 0.026516016805544496}",,
144,27,male,white,happy,44.92215489043241,45.711495535714285
